Jaar,Maand,Dag,Uur,Aantal_check_ins,Referentie_pre_COVID_19,Referentie_vorig_jaar,Delta_actueel_pre_COVID_19,Delta_actueel_vorig_jaar
2022,6,24,7,0.2005,0.3195,0.1549,-37%,29%
2022,6,24,8,0.2623,0.3847,0.1863,-32%,41%
2022,6,24,9,0.1799,0.2371,0.1296,-24%,39%
2022,6,24,10,0.1601,0.1936,0.1173,-17%,36%
2022,6,24,11,0.1753,0.2066,0.1323,-15%,32%
2022,6,24,12,0.2123,0.2544,0.1603,-17%,32%
2022,6,24,13,0.2126,0.2580,0.1674,-18%,27%
2022,6,24,14,0.2296,0.2854,0.1821,-20%,26%
2022,6,24,15,0.2495,0.3238,0.1940,-23%,29%
2022,6,24,16,0.2544,0.3510,0.1947,-28%,31%
2022,6,24,17,0.2559,0.3516,0.1889,-27%,35%
2022,6,24,18,0.1917,0.2425,0.1406,-21%,36%
2022,6,24,19,0.1297,0.1545,0.0893,-16%,45%
2022,6,24,20,0.1028,0.1170,0.0693,-12%,48%
2022,6,24,21,0.0924,0.1056,0.0623,-12%,49%
2022,6,24,22,0.0922,0.0971,0.0649,-5%,42%
2022,6,24,23,0.0843,0.0889,0.0412,-5%,104%
2022,6,25,0,0.0408,0.0438,0.0165,-7%,147%
2022,6,25,1,0.0079,0.0088,0.0023,-10%,243%
2022,6,25,2,0.0045,0.0037,0.0008,23%,448%
2022,6,25,3,0.0038,0.0030,0.0006,25%,486%
2022,6,25,4,0.0034,0.0036,0.0010,-6%,251%
2022,6,25,5,0.0055,0.0061,0.0028,-10%,96%
2022,6,25,6,0.0159,0.0168,0.0107,-5%,48%
2022,6,25,7,0.0351,0.0387,0.0270,-9%,30%
2022,6,25,8,0.0648,0.0722,0.0503,-10%,29%
2022,6,25,9,0.0937,0.0992,0.0732,-5%,28%
2022,6,25,10,0.1128,0.1165,0.0871,-3%,29%
2022,6,25,11,0.1342,0.1409,0.1030,-5%,30%
2022,6,25,12,0.1500,0.1606,0.1135,-7%,32%
2022,6,25,13,0.1614,0.1773,0.1235,-9%,31%
2022,6,25,14,0.1632,0.1780,0.1230,-8%,33%
2022,6,25,15,0.1626,0.1725,0.1200,-6%,35%
2022,6,25,16,0.1604,0.1683,0.1163,-5%,38%
2022,6,25,17,0.1558,0.1645,0.1097,-5%,42%
2022,6,25,18,0.1335,0.1360,0.0876,-2%,52%
2022,6,25,19,0.1094,0.1075,0.0675,2%,62%
2022,6,25,20,0.0921,0.0919,0.0600,0%,54%
2022,6,25,21,0.0797,0.0838,0.0541,-5%,47%
2022,6,25,22,0.0794,0.0853,0.0580,-7%,37%
2022,6,25,23,0.0754,0.0818,0.0370,-8%,104%
2022,6,26,0,0.0391,0.0441,0.0137,-11%,184%
2022,6,26,1,0.0080,0.0097,0.0022,-18%,271%
2022,6,26,2,0.0044,0.0046,0.0007,-4%,484%
2022,6,26,3,0.0037,0.0040,0.0006,-9%,560%
2022,6,26,4,0.0035,0.0043,0.0008,-20%,342%
2022,6,26,5,0.0043,0.0052,0.0020,-16%,120%
2022,6,26,6,0.0057,0.0059,0.0031,-3%,84%
2022,6,26,7,0.0174,0.0171,0.0108,2%,61%
2022,6,26,8,0.0346,0.0355,0.0229,-3%,51%
2022,6,26,9,0.0580,0.0613,0.0405,-5%,43%
2022,6,26,10,0.0781,0.0808,0.0568,-3%,38%
2022,6,26,11,0.1005,0.1057,0.0755,-5%,33%
2022,6,26,12,0.1189,0.1243,0.0852,-4%,40%
2022,6,26,13,0.1300,0.1375,0.0924,-5%,41%
2022,6,26,14,0.1301,0.1362,0.0913,-4%,43%
2022,6,26,15,0.1260,0.1271,0.0889,-1%,42%
2022,6,26,16,0.1229,0.1252,0.0870,-2%,41%
2022,6,26,17,0.1226,0.1271,0.0869,-4%,41%
2022,6,26,18,0.1051,0.1114,0.0762,-6%,38%
2022,6,26,19,0.0923,0.1016,0.0699,-9%,32%
2022,6,26,20,0.0800,0.0937,0.0650,-15%,23%
2022,6,26,21,0.0694,0.0804,0.0496,-14%,40%
2022,6,26,22,0.0576,0.0640,0.0390,-10%,48%
2022,6,26,23,0.0437,0.0446,0.0294,-2%,49%
2022,6,27,0,0.0141,0.0135,0.0084,4%,67%
2022,6,27,1,0.0016,0.0018,0.0008,-7%,92%
2022,6,27,2,0.0008,0.0007,0.0003,9%,198%
2022,6,27,3,0.0008,0.0009,0.0003,-13%,133%
2022,6,27,4,0.0017,0.0022,0.0011,-21%,50%
2022,6,27,5,0.0167,0.0225,0.0133,-26%,26%
2022,6,27,6,0.0826,0.1305,0.0627,-37%,32%
2022,6,27,7,0.2296,0.3732,0.1600,-38%,43%
2022,6,27,8,0.2785,0.4208,0.1848,-34%,51%
2022,6,27,9,0.1694,0.2351,0.1233,-28%,37%
2022,6,27,10,0.1471,0.1856,0.1142,-21%,29%
2022,6,27,11,0.1609,0.1962,0.1280,-18%,26%
2022,6,27,12,0.1851,0.2314,0.1498,-20%,24%
2022,6,27,13,0.1835,0.2267,0.1495,-19%,23%
2022,6,27,14,0.2073,0.2492,0.1649,-17%,26%
2022,6,27,15,0.2329,0.2931,0.1773,-21%,31%
2022,6,27,16,0.2509,0.3532,0.1810,-29%,39%
2022,6,27,17,0.2675,0.3937,0.1776,-32%,51%
2022,6,27,18,0.1627,0.2290,0.1162,-29%,40%
2022,6,27,19,0.0930,0.1260,0.0713,-26%,30%
2022,6,27,20,0.0716,0.0917,0.0574,-22%,25%
2022,6,27,21,0.0660,0.0807,0.0502,-18%,32%
2022,6,27,22,0.0592,0.0683,0.0407,-13%,46%
2022,6,27,23,0.0407,0.0418,0.0240,-3%,70%
2022,6,28,0,0.0132,0.0133,0.0059,0%,123%
2022,6,28,1,0.0015,0.0016,0.0006,-6%,167%
2022,6,28,2,0.0007,0.0007,0.0002,2%,194%
2022,6,28,3,0.0007,0.0008,0.0003,-14%,166%
2022,6,28,4,0.0016,0.0022,0.0010,-26%,53%
2022,6,28,5,0.0170,0.0223,0.0129,-24%,32%
2022,6,28,6,0.0888,0.1366,0.0646,-35%,38%
2022,6,28,7,0.2527,0.3995,0.1745,-37%,45%
2022,6,28,8,0.3112,0.4497,0.2030,-31%,53%
2022,6,28,9,0.1906,0.2534,0.1322,-25%,44%
2022,6,28,10,0.1623,0.1928,0.1158,-16%,40%
2022,6,28,11,0.1727,0.1965,0.1293,-12%,34%
2022,6,28,12,0.2001,0.2365,0.1546,-15%,29%
2022,6,28,13,0.1987,0.2348,0.1569,-15%,27%
2022,6,28,14,0.2155,0.2653,0.1718,-19%,25%
2022,6,28,15,0.2391,0.3139,0.1859,-24%,29%
2022,6,28,16,0.2703,0.3809,0.1952,-29%,38%
2022,6,28,17,0.3018,0.4154,0.1943,-27%,55%
2022,6,28,18,0.1899,0.2367,0.1242,-20%,53%
2022,6,28,19,0.1121,0.1238,0.0722,-10%,55%
2022,6,28,20,0.0855,0.0927,0.0597,-8%,43%
2022,6,28,21,0.0780,0.0868,0.0510,-10%,53%
2022,6,28,22,0.0695,0.0692,0.0443,0%,57%
2022,6,28,23,0.0482,0.0478,0.0242,1%,99%
2022,6,29,0,0.0159,0.0151,0.0069,5%,131%
2022,6,29,1,0.0017,0.0018,0.0006,-5%,161%
2022,6,29,2,0.0008,0.0008,0.0003,-2%,215%
2022,6,29,3,0.0008,0.0009,0.0003,-9%,158%
2022,6,29,4,0.0018,0.0022,0.0011,-20%,59%
2022,6,29,5,0.0164,0.0208,0.0128,-21%,28%
2022,6,29,6,0.0787,0.1216,0.0617,-35%,28%
2022,6,29,7,0.2173,0.3699,0.1631,-41%,33%
2022,6,29,8,0.2694,0.4460,0.1922,-40%,40%
2022,6,29,9,0.1796,0.2593,0.1306,-31%,38%
2022,6,29,10,0.1579,0.1926,0.1175,-18%,34%
2022,6,29,11,0.1751,0.1997,0.1340,-12%,31%
2022,6,29,12,0.2074,0.2465,0.1631,-16%,27%
2022,6,29,13,0.2000,0.2376,0.1595,-16%,25%
2022,6,29,14,0.2083,0.2629,0.1690,-21%,23%
2022,6,29,15,0.2248,0.3071,0.1794,-27%,25%
2022,6,29,16,0.2489,0.3581,0.1886,-30%,32%
2022,6,29,17,0.2695,0.3992,0.1875,-32%,44%
2022,6,29,18,0.1795,0.2427,0.1235,-26%,45%
2022,6,29,19,0.1120,0.1323,0.0756,-15%,48%
2022,6,29,20,0.0897,0.0932,0.0652,-4%,38%
2022,6,29,21,0.0852,0.0871,0.0567,-2%,50%
2022,6,29,22,0.0781,0.0782,0.0513,0%,52%
2022,6,29,23,0.0548,0.0524,0.0303,5%,81%
2022,6,30,0,0.0178,0.0164,0.0093,9%,91%
2022,6,30,1,0.0017,0.0018,0.0008,-4%,104%
2022,6,30,2,0.0007,0.0008,0.0003,-12%,141%
2022,6,30,3,0.0008,0.0009,0.0003,-19%,121%
2022,6,30,4,0.0018,0.0023,0.0011,-22%,57%
2022,6,30,5,0.0169,0.0215,0.0129,-22%,30%
2022,6,30,6,0.0855,0.1306,0.0637,-35%,34%
2022,6,30,7,0.2401,0.3984,0.1723,-40%,39%
2022,6,30,8,0.2994,0.4686,0.2005,-36%,49%
2022,6,30,9,0.1895,0.2676,0.1319,-29%,44%
2022,6,30,10,0.1609,0.1998,0.1143,-19%,41%
2022,6,30,11,0.1733,0.2057,0.1259,-16%,38%
2022,6,30,12,0.2020,0.2463,0.1505,-18%,34%
2022,6,30,13,0.1999,0.2472,0.1524,-19%,31%
2022,6,30,14,0.2164,0.2809,0.1684,-23%,29%
2022,6,30,15,0.2390,0.3308,0.1830,-28%,31%
2022,6,30,16,0.2685,0.3880,0.1896,-31%,42%
2022,6,30,17,0.2949,0.4257,0.1908,-31%,55%
2022,6,30,18,0.2054,0.2572,0.1266,-20%,62%
2022,6,30,19,0.1269,0.1475,0.0776,-14%,63%
2022,6,30,20,0.1010,0.1147,0.0646,-12%,56%
2022,6,30,21,0.0919,0.1093,0.0562,-16%,63%
2022,6,30,22,0.0810,0.0905,0.0497,-11%,63%
2022,6,30,23,0.0574,0.0633,0.0363,-9%,58%
2022,7,1,0,0.0199,0.0236,0.0129,-15%,54%
2022,7,1,1,0.0024,0.0056,0.0013,-57%,80%
2022,7,1,2,0.0013,0.0024,0.0005,-49%,138%
2022,7,1,3,0.0017,0.0021,0.0006,-19%,179%
2022,7,1,4,0.0028,0.0038,0.0015,-28%,85%
2022,7,1,5,0.0159,0.0198,0.0126,-20%,26%
2022,7,1,6,0.0686,0.0866,0.0490,-21%,40%
2022,7,1,7,0.1801,0.1938,0.0929,-7%,94%
2022,7,1,8,0.2296,0.2425,0.1139,-5%,102%
2022,7,1,9,0.1674,0.1665,0.1012,1%,65%
2022,7,1,10,0.1547,0.1441,0.1004,7%,54%
2022,7,1,11,0.1740,0.1590,0.1129,9%,54%
2022,7,1,12,0.2036,0.1854,0.1285,10%,58%
2022,7,1,13,0.2072,0.1882,0.1348,10%,54%
2022,7,1,14,0.2223,0.1961,0.1401,13%,59%
2022,7,1,15,0.2410,0.2187,0.1490,10%,62%
2022,7,1,16,0.2455,0.2516,0.1559,-2%,57%
2022,7,1,17,0.2501,0.2807,0.1577,-11%,59%
2022,7,1,18,0.1922,0.2024,0.1251,-5%,54%
2022,7,1,19,0.1304,0.1292,0.0841,1%,55%
2022,7,1,20,0.1040,0.1022,0.0693,2%,50%
2022,7,1,21,0.0955,0.0918,0.0617,4%,55%
2022,7,1,22,0.0971,0.0826,0.0554,18%,75%
2022,7,1,23,0.0836,0.0729,0.0457,15%,83%
2022,7,2,0,0.0379,0.0359,0.0225,6%,69%
2022,7,2,1,0.0071,0.0079,0.0030,-10%,137%
2022,7,2,2,0.0034,0.0033,0.0011,3%,217%
2022,7,2,3,0.0029,0.0029,0.0009,2%,220%
2022,7,2,4,0.0030,0.0034,0.0015,-12%,99%
2022,7,2,5,0.0054,0.0059,0.0035,-8%,55%
2022,7,2,6,0.0152,0.0148,0.0114,3%,33%
2022,7,2,7,0.0339,0.0320,0.0256,6%,32%
2022,7,2,8,0.0626,0.0587,0.0458,7%,37%
2022,7,2,9,0.0914,0.0841,0.0663,9%,38%
2022,7,2,10,0.1112,0.1025,0.0812,8%,37%
2022,7,2,11,0.1368,0.1278,0.0974,7%,40%
2022,7,2,12,0.1553,0.1482,0.1080,5%,44%
2022,7,2,13,0.1675,0.1662,0.1180,1%,42%
2022,7,2,14,0.1665,0.1688,0.1188,-1%,40%
2022,7,2,15,0.1613,0.1619,0.1168,0%,38%
2022,7,2,16,0.1550,0.1563,0.1124,-1%,38%
2022,7,2,17,0.1480,0.1472,0.1057,1%,40%
2022,7,2,18,0.1237,0.1189,0.0865,4%,43%
2022,7,2,19,0.0997,0.0980,0.0677,2%,47%
2022,7,2,20,0.0865,0.0935,0.0595,-7%,45%
2022,7,2,21,0.0786,0.0825,0.0533,-5%,47%
2022,7,2,22,0.0842,0.0782,0.0494,8%,70%
2022,7,2,23,0.0832,0.0719,0.0421,16%,98%
2022,7,3,0,0.0394,0.0398,0.0222,-1%,78%
2022,7,3,1,0.0077,0.0093,0.0031,-17%,150%
2022,7,3,2,0.0036,0.0039,0.0011,-9%,232%
2022,7,3,3,0.0029,0.0033,0.0007,-12%,319%
2022,7,3,4,0.0034,0.0039,0.0011,-14%,212%
2022,7,3,5,0.0055,0.0051,0.0023,9%,138%
2022,7,3,6,0.0079,0.0058,0.0036,36%,120%
2022,7,3,7,0.0163,0.0154,0.0115,6%,42%
2022,7,3,8,0.0338,0.0322,0.0233,5%,45%
2022,7,3,9,0.0553,0.0554,0.0397,0%,39%
2022,7,3,10,0.0734,0.0737,0.0550,0%,34%
2022,7,3,11,0.0981,0.0990,0.0723,-1%,36%
2022,7,3,12,0.1151,0.1161,0.0811,-1%,42%
2022,7,3,13,0.1280,0.1305,0.0907,-2%,41%
2022,7,3,14,0.1298,0.1307,0.0905,-1%,43%
2022,7,3,15,0.1229,0.1289,0.0862,-5%,43%
2022,7,3,16,0.1127,0.1236,0.0835,-9%,35%
2022,7,3,17,0.1107,0.1104,0.0821,0%,35%
2022,7,3,18,0.0977,0.0914,0.0714,7%,37%
2022,7,3,19,0.0871,0.0889,0.0633,-2%,38%
2022,7,3,20,0.0805,0.0821,0.0591,-2%,36%
2022,7,3,21,0.0702,0.0710,0.0474,-1%,48%
2022,7,3,22,0.0588,0.0591,0.0363,0%,62%
2022,7,3,23,0.0438,0.0391,0.0240,12%,82%
2022,7,4,0,0.0155,0.0168,0.0113,-8%,37%
2022,7,4,1,0.0019,0.0035,0.0010,-47%,89%
2022,7,4,2,0.0011,0.0015,0.0003,-27%,227%
2022,7,4,3,0.0012,0.0011,0.0004,7%,172%
2022,7,4,4,0.0021,0.0024,0.0014,-12%,57%
2022,7,4,5,0.0178,0.0219,0.0128,-19%,38%
2022,7,4,6,0.0824,0.1101,0.0535,-25%,54%
2022,7,4,7,0.2055,0.2487,0.1017,-17%,102%
2022,7,4,8,0.2395,0.2818,0.1138,-15%,110%
2022,7,4,9,0.1506,0.1631,0.0866,-8%,74%
2022,7,4,10,0.1373,0.1323,0.0852,4%,61%
2022,7,4,11,0.1527,0.1479,0.0971,3%,57%
2022,7,4,12,0.1771,0.1723,0.1108,3%,60%
2022,7,4,13,0.1773,0.1745,0.1147,2%,55%
2022,7,4,14,0.1921,0.1841,0.1209,4%,59%
2022,7,4,15,0.2089,0.2111,0.1287,-1%,62%
2022,7,4,16,0.2354,0.2729,0.1435,-14%,64%
2022,7,4,17,0.2619,0.3374,0.1530,-22%,71%
2022,7,4,18,0.1654,0.2005,0.1024,-18%,62%
2022,7,4,19,0.0989,0.1069,0.0622,-7%,59%
2022,7,4,20,0.0791,0.0802,0.0507,-1%,56%
2022,7,4,21,0.0702,0.0724,0.0445,-3%,58%
2022,7,4,22,0.0604,0.0596,0.0353,1%,71%
2022,7,4,23,0.0421,0.0390,0.0228,8%,85%
2022,7,5,0,0.0148,0.0149,0.0082,-1%,81%
2022,7,5,1,0.0015,0.0034,0.0008,-54%,86%
2022,7,5,2,0.0008,0.0016,0.0003,-50%,126%
2022,7,5,3,0.0008,0.0014,0.0004,-45%,92%
2022,7,5,4,0.0017,0.0027,0.0013,-37%,35%
2022,7,5,5,0.0173,0.0216,0.0128,-20%,35%
2022,7,5,6,0.0860,0.1141,0.0551,-25%,56%
2022,7,5,7,0.2245,0.2576,0.1082,-13%,107%
2022,7,5,8,0.2740,0.2968,0.1255,-8%,118%
2022,7,5,9,0.1709,0.1789,0.0995,-4%,72%
2022,7,5,10,0.1455,0.1423,0.0937,2%,55%
2022,7,5,11,0.1616,0.1524,0.1037,6%,56%
2022,7,5,12,0.1878,0.1761,0.1166,7%,61%
2022,7,5,13,0.1850,0.1766,0.1220,5%,52%
2022,7,5,14,0.1989,0.1853,0.1265,7%,57%
2022,7,5,15,0.2197,0.2152,0.1364,2%,61%
2022,7,5,16,0.2564,0.2803,0.1505,-9%,70%
2022,7,5,17,0.2937,0.3422,0.1628,-14%,80%
2022,7,5,18,0.1892,0.2075,0.1127,-9%,68%
2022,7,5,19,0.1065,0.1120,0.0676,-5%,58%
2022,7,5,20,0.0833,0.0848,0.0551,-2%,51%
2022,7,5,21,0.0778,0.0783,0.0486,-1%,60%
2022,7,5,22,0.0684,0.0680,0.0405,1%,69%
2022,7,5,23,0.0488,0.0445,0.0264,10%,85%
2022,7,6,0,0.0165,0.0160,0.0095,3%,74%
2022,7,6,1,0.0018,0.0033,0.0009,-46%,99%
2022,7,6,2,0.0009,0.0015,0.0003,-43%,166%
2022,7,6,3,0.0008,0.0014,0.0004,-44%,85%
2022,7,6,4,0.0019,0.0027,0.0012,-30%,52%
2022,7,6,5,0.0168,0.0197,0.0127,-15%,32%
2022,7,6,6,0.0767,0.0976,0.0522,-21%,47%
2022,7,6,7,0.1895,0.2245,0.0987,-16%,92%
2022,7,6,8,0.2331,0.2656,0.1163,-12%,100%
2022,7,6,9,0.1623,0.1706,0.0984,-5%,65%
2022,7,6,10,0.1439,0.1413,0.0955,2%,51%
2022,7,6,11,0.1615,0.1569,0.1070,3%,51%
2022,7,6,12,0.1890,0.1812,0.1207,4%,57%
2022,7,6,13,0.1850,0.1784,0.1230,4%,50%
2022,7,6,14,0.1936,0.1848,0.1266,5%,53%
2022,7,6,15,0.2095,0.2093,0.1349,0%,55%
2022,7,6,16,0.2368,0.2616,0.1489,-9%,59%
2022,7,6,17,0.2626,0.3125,0.1584,-16%,66%
2022,7,6,18,0.1788,0.1973,0.1133,-9%,58%
2022,7,6,19,0.1058,0.1103,0.0697,-4%,52%
2022,7,6,20,0.0839,0.0851,0.0571,-1%,47%
2022,7,6,21,0.0789,0.0786,0.0518,0%,52%
2022,7,6,22,0.0723,0.0674,0.0445,7%,62%
2022,7,6,23,0.0500,0.0459,0.0299,9%,67%
2022,7,7,0,0.0166,0.0188,0.0112,-11%,48%
2022,7,7,1,0.0017,0.0044,0.0011,-62%,59%
2022,7,7,2,0.0009,0.0019,0.0004,-55%,118%
2022,7,7,3,0.0009,0.0017,0.0004,-48%,96%
2022,7,7,4,0.0020,0.0030,0.0014,-34%,46%
2022,7,7,5,0.0168,0.0217,0.0128,-22%,32%
2022,7,7,6,0.0816,0.1119,0.0557,-27%,47%
2022,7,7,7,0.2115,0.2619,0.1146,-19%,85%
2022,7,7,8,0.2661,0.3146,0.1369,-15%,94%
2022,7,7,9,0.1722,0.1904,0.1084,-10%,59%
2022,7,7,10,0.1476,0.1506,0.1032,-2%,43%
2022,7,7,11,0.1646,0.1645,0.1153,0%,43%
2022,7,7,12,0.1894,0.1914,0.1298,-1%,46%
2022,7,7,13,0.1866,0.1917,0.1343,-3%,39%
2022,7,7,14,0.1976,0.2009,0.1409,-2%,40%
2022,7,7,15,0.2220,0.2323,0.1517,-4%,46%
2022,7,7,16,0.2554,0.2921,0.1641,-13%,56%
2022,7,7,17,0.2879,0.3474,0.1726,-17%,67%
2022,7,7,18,0.1977,0.2208,0.1235,-10%,60%
2022,7,7,19,0.1235,0.1311,0.0790,-6%,56%
2022,7,7,20,0.0977,0.1027,0.0656,-5%,49%
2022,7,7,21,0.0935,0.0996,0.0619,-6%,51%
2022,7,7,22,0.0839,0.0805,0.0519,4%,61%
2022,7,7,23,0.0764,0.0568,0.0347,35%,120%
2022,7,8,0,0.0255,0.0236,0.0129,8%,97%
2022,7,8,1,0.0028,0.0056,0.0013,-51%,105%
2022,7,8,2,0.0013,0.0024,0.0005,-49%,138%
2022,7,8,3,0.0016,0.0021,0.0006,-23%,164%
2022,7,8,4,0.0029,0.0038,0.0015,-23%,97%
2022,7,8,5,0.0169,0.0198,0.0126,-15%,34%
2022,7,8,6,0.0644,0.0866,0.0490,-26%,31%
2022,7,8,7,0.1481,0.1938,0.0929,-24%,59%
2022,7,8,8,0.1855,0.2425,0.1139,-24%,63%
2022,7,8,9,0.1452,0.1665,0.1012,-13%,44%
2022,7,8,10,0.1380,0.1441,0.1004,-4%,37%
2022,7,8,11,0.1544,0.1590,0.1129,-3%,37%
2022,7,8,12,0.1810,0.1854,0.1285,-2%,41%
2022,7,8,13,0.1871,0.1882,0.1348,-1%,39%
2022,7,8,14,0.1974,0.1961,0.1401,1%,41%
2022,7,8,15,0.2161,0.2187,0.1490,-1%,45%
2022,7,8,16,0.2244,0.2516,0.1559,-11%,44%
2022,7,8,17,0.2313,0.2807,0.1577,-18%,47%
2022,7,8,18,0.1799,0.2024,0.1251,-11%,44%
2022,7,8,19,0.1229,0.1292,0.0841,-5%,46%
2022,7,8,20,0.0999,0.1022,0.0693,-2%,44%
2022,7,8,21,0.0906,0.0918,0.0617,-1%,47%
2022,7,8,22,0.0859,0.0826,0.0554,4%,55%
2022,7,8,23,0.0797,0.0729,0.0457,9%,74%
2022,7,9,0,0.0434,0.0359,0.0225,21%,93%
2022,7,9,1,0.0088,0.0079,0.0030,12%,194%
2022,7,9,2,0.0036,0.0033,0.0011,10%,238%
2022,7,9,3,0.0030,0.0029,0.0009,6%,233%
2022,7,9,4,0.0030,0.0034,0.0015,-10%,105%
2022,7,9,5,0.0053,0.0059,0.0035,-10%,52%
2022,7,9,6,0.0156,0.0148,0.0114,5%,36%
2022,7,9,7,0.0348,0.0320,0.0256,9%,36%
2022,7,9,8,0.0601,0.0587,0.0458,3%,31%
2022,7,9,9,0.0854,0.0841,0.0663,2%,29%
2022,7,9,10,0.1054,0.1025,0.0812,3%,30%
2022,7,9,11,0.1263,0.1278,0.0974,-1%,30%
2022,7,9,12,0.1432,0.1482,0.1080,-3%,33%
2022,7,9,13,0.1596,0.1662,0.1180,-4%,35%
2022,7,9,14,0.1645,0.1688,0.1188,-3%,38%
2022,7,9,15,0.1570,0.1619,0.1168,-3%,34%
2022,7,9,16,0.1486,0.1563,0.1124,-5%,32%
2022,7,9,17,0.1401,0.1472,0.1057,-5%,33%
2022,7,9,18,0.1169,0.1189,0.0865,-2%,35%
2022,7,9,19,0.0952,0.0980,0.0677,-3%,41%
2022,7,9,20,0.0838,0.0935,0.0595,-10%,41%
2022,7,9,21,0.0772,0.0825,0.0533,-6%,45%
2022,7,9,22,0.0791,0.0782,0.0494,1%,60%
2022,7,9,23,0.0863,0.0719,0.0421,20%,105%
2022,7,10,0,0.0427,0.0398,0.0222,7%,92%
2022,7,10,1,0.0098,0.0093,0.0031,6%,219%
2022,7,10,2,0.0037,0.0039,0.0011,-5%,247%
2022,7,10,3,0.0031,0.0033,0.0007,-6%,348%
2022,7,10,4,0.0033,0.0039,0.0011,-15%,208%
2022,7,10,5,0.0049,0.0051,0.0023,-4%,111%
2022,7,10,6,0.0058,0.0058,0.0036,1%,63%
2022,7,10,7,0.0155,0.0154,0.0115,1%,35%
2022,7,10,8,0.0310,0.0322,0.0233,-4%,33%
2022,7,10,9,0.0520,0.0554,0.0397,-6%,31%
2022,7,10,10,0.0714,0.0737,0.0550,-3%,30%
2022,7,10,11,0.0941,0.0990,0.0723,-5%,30%
2022,7,10,12,0.1100,0.1161,0.0811,-5%,36%
2022,7,10,13,0.1254,0.1305,0.0907,-4%,38%
2022,7,10,14,0.1271,0.1307,0.0905,-3%,40%
2022,7,10,15,0.1159,0.1289,0.0862,-10%,34%
2022,7,10,16,0.1118,0.1236,0.0835,-10%,34%
2022,7,10,17,0.1111,0.1104,0.0821,1%,35%
2022,7,10,18,0.0959,0.0914,0.0714,5%,34%
2022,7,10,19,0.0814,0.0889,0.0633,-8%,29%
2022,7,10,20,0.0747,0.0821,0.0591,-9%,26%
2022,7,10,21,0.0662,0.0710,0.0474,-7%,40%
2022,7,10,22,0.0553,0.0591,0.0363,-6%,52%
2022,7,10,23,0.0427,0.0391,0.0240,9%,78%
2022,7,11,0,0.0180,0.0168,0.0113,8%,60%
2022,7,11,1,0.0021,0.0035,0.0010,-39%,118%
2022,7,11,2,0.0007,0.0015,0.0003,-51%,119%
2022,7,11,3,0.0007,0.0011,0.0004,-35%,65%
2022,7,11,4,0.0017,0.0024,0.0014,-28%,28%
2022,7,11,5,0.0162,0.0219,0.0128,-26%,27%
2022,7,11,6,0.0744,0.1101,0.0535,-32%,39%
2022,7,11,7,0.1695,0.2487,0.1017,-32%,67%
2022,7,11,8,0.2002,0.2818,0.1138,-29%,76%
2022,7,11,9,0.1291,0.1631,0.0866,-21%,49%
2022,7,11,10,0.1157,0.1323,0.0852,-13%,36%
2022,7,11,11,0.1415,0.1479,0.0971,-4%,46%
2022,7,11,12,0.1529,0.1723,0.1108,-11%,38%
2022,7,11,13,0.1444,0.1745,0.1147,-17%,26%
2022,7,11,14,0.1571,0.1841,0.1209,-15%,30%
2022,7,11,15,0.1806,0.2111,0.1287,-14%,40%
2022,7,11,16,0.2117,0.2729,0.1435,-22%,48%
2022,7,11,17,0.2420,0.3374,0.1530,-28%,58%
2022,7,11,18,0.1563,0.2005,0.1024,-22%,53%
2022,7,11,19,0.0934,0.1069,0.0622,-13%,50%
2022,7,11,20,0.0730,0.0802,0.0507,-9%,44%
2022,7,11,21,0.0664,0.0724,0.0445,-8%,49%
2022,7,11,22,0.0557,0.0596,0.0353,-7%,58%
2022,7,11,23,0.0373,0.0390,0.0228,-4%,64%
2022,7,12,0,0.0128,0.0149,0.0082,-14%,56%
2022,7,12,1,0.0014,0.0034,0.0008,-57%,75%
2022,7,12,2,0.0007,0.0016,0.0003,-52%,115%
2022,7,12,3,0.0008,0.0014,0.0004,-45%,89%
2022,7,12,4,0.0018,0.0027,0.0013,-35%,38%
2022,7,12,5,0.0165,0.0216,0.0128,-23%,29%
2022,7,12,6,0.0792,0.1141,0.0551,-31%,44%
2022,7,12,7,0.1879,0.2576,0.1082,-27%,74%
2022,7,12,8,0.2223,0.2968,0.1255,-25%,77%
2022,7,12,9,0.1460,0.1789,0.0995,-18%,47%
2022,7,12,10,0.1252,0.1423,0.0937,-12%,34%
2022,7,12,11,0.1371,0.1524,0.1037,-10%,32%
2022,7,12,12,0.1575,0.1761,0.1166,-11%,35%
2022,7,12,13,0.1588,0.1766,0.1220,-10%,30%
2022,7,12,14,0.1666,0.1853,0.1265,-10%,32%
2022,7,12,15,0.1867,0.2152,0.1364,-13%,37%
2022,7,12,16,0.2241,0.2803,0.1505,-20%,49%
2022,7,12,17,0.2643,0.3422,0.1628,-23%,62%
2022,7,12,18,0.1712,0.2075,0.1127,-17%,52%
2022,7,12,19,0.0984,0.1120,0.0676,-12%,46%
2022,7,12,20,0.0788,0.0848,0.0551,-7%,43%
2022,7,12,21,0.0749,0.0783,0.0486,-4%,54%
2022,7,12,22,0.0658,0.0680,0.0405,-3%,62%
2022,7,12,23,0.0442,0.0445,0.0264,-1%,68%
2022,7,13,0,0.0152,0.0160,0.0095,-5%,60%
2022,7,13,1,0.0016,0.0033,0.0009,-52%,76%
2022,7,13,2,0.0007,0.0015,0.0003,-55%,111%
