,index,From,To,Seats,geometry,color
91,71,HGLO,HGL,74060.0,"LINESTRING (760584.3715691557 5797818.261760598, 759402.2919813837 5796991.2814738965, 759346.9801427606 5796950.47440121, 759281.8257349755 5796914.724721605, 759245.4581084946 5796903.896926551, 759153.4296452827 5796897.950263002, 759061.7736275898 5796910.975220714, 758886.473970999 5796940.794443224)","[1.0, 0.6039215686274509, 0.0]"
92,36,MTH,HGZ,75195.0,"LINESTRING (750029.4070430085 5896695.007337761, 751625.8113303955 5896688.495423724, 752069.6347913903 5896684.013407158)","[1.0, 0.596078431372549, 0.0]"
93,34,GERP,KW,75195.0,"LINESTRING (739437.1261864908 5901059.211004415, 739542.224305283 5900978.6582844155, 739703.4101957385 5900860.797391391, 739949.0139611979 5900688.108686921, 740029.6438160279 5900628.628272162, 740112.1107436642 5900572.585440295, 740176.6616638165 5900526.788779983, 740283.7268620972 5900460.84001044, 740371.3169413971 5900409.517739988, 740550.3920457712 5900322.679082909, 745234.127722787 5898276.929236036, 748630.7397058853 5896791.483771619, 748680.0063433121 5896771.751346232, 748772.6744520771 5896742.015791686, 748806.6051738592 5896733.749066166)","[1.0, 0.596078431372549, 0.0]"
94,33,GN,GERP,75195.0,"LINESTRING (738019.6656509265 5901637.003898692, 738261.2342917826 5901663.551885598, 738360.9650943875 5901676.335914536, 738421.9264841159 5901674.923556606, 738456.2449815944 5901671.065615255, 738553.2489783347 5901644.705522169, 738598.9702277575 5901626.928608446, 738681.1803968326 5901588.684878112, 738732.0757845027 5901561.136353889, 738898.8953929989 5901450.22101265, 738979.9997118479 5901394.092512858, 739096.0973205034 5901307.394246669, 739382.8816938446 5901099.960395915, 739437.1261864908 5901059.211004415)","[1.0, 0.596078431372549, 0.0]"
95,37,HGZ,ZB,75195.0,"LINESTRING (752069.6347913903 5896684.013407158, 752527.2600655579 5896684.761102069, 753330.1417462175 5896682.659098466, 753429.3923530726 5896681.232045112, 755832.277490512 5896672.127177265, 756631.9866588814 5896668.17685829, 757006.6673386019 5896667.1276131, 757056.1170753023 5896669.787175353, 757131.4486871499 5896677.1846149005, 757230.2981805189 5896695.883710627, 758206.3862979667 5896913.539210715, 758568.7087668281 5896992.224828672)","[1.0, 0.596078431372549, 0.0]"
96,35,KW,MTH,75195.0,"LINESTRING (748806.6051738592 5896733.749066166, 748869.0056289601 5896719.161512265, 748919.0314385467 5896710.618973348, 748970.9462251426 5896704.40496323, 749065.0738198581 5896698.161770554, 750029.4070430085 5896695.007337761)","[1.0, 0.596078431372549, 0.0]"
97,48,VSV,TBG,76995.0,"LINESTRING (737747.745670761 5759714.336515473, 737307.8482948514 5759565.284488241, 736550.7903753241 5759306.538110348, 735793.0267703445 5759046.764505231, 735603.9576691242 5758981.0218056785, 735323.9879661378 5758870.8938014535, 731854.109405666 5757502.084502085, 731806.4006170698 5757490.95903842, 731784.4538677863 5757488.82735212, 731748.6550958963 5757488.281920188, 731713.3376726774 5757492.215619138, 731691.8207531377 5757495.674967261, 731651.9666748168 5757508.311971261, 731611.7522790526 5757528.7315629395, 731590.459547531 5757542.228970507, 731566.8986385697 5757560.077955482, 731502.1463630301 5757619.470814763, 731456.9853815 5757657.488677209, 731333.8798191664 5757772.11717791)","[1.0, 0.5803921568627451, 0.0]"
98,47,ATN,VSV,76995.0,"LINESTRING (746067.4762621928 5758333.062037246, 745900.0269275176 5758319.249459311, 745837.3651249048 5758318.395917995, 745669.9152742424 5758304.591075396, 745625.8130173711 5758304.652420091, 745591.9670220617 5758306.332453871, 745527.4936672911 5758314.308819033, 743293.8103657021 5758849.176623879, 743196.2891318565 5758871.174073292, 743098.2438259299 5758889.804843059, 741716.1447423814 5759134.772498893, 738170.4006862028 5759762.324087264, 738039.8904283936 5759783.960295995, 737990.2563241458 5759784.938365999, 737953.2558281779 5759780.947389783, 737917.7884377023 5759773.686947701, 737876.4012155565 5759760.573638769, 737747.745670761 5759714.336515473)","[1.0, 0.5803921568627451, 0.0]"
99,46,WW,ATN,76995.0,"LINESTRING (755204.2823925766 5763962.799276811, 755281.5037968692 5763879.813301294, 755450.8828523684 5763691.202966103, 755467.8149925306 5763669.778385238, 755682.8061784004 5763437.812510993, 755716.4462691437 5763399.4114950625, 755744.5929558361 5763360.729143536, 755757.4069142244 5763339.094321302, 755768.2746897335 5763315.130628527, 755779.4274312686 5763285.608677973, 755789.2037458553 5763242.641284558, 755793.0842256066 5763193.798833937, 755788.7804858368 5763143.422345484, 755783.0522720327 5763120.837255794, 755766.7882144005 5763075.420735957, 755753.7330687352 5763048.001927525, 755737.1299212872 5763022.630515794, 755718.3523193918 5762999.376912619, 755691.5039046138 5762972.366202639, 755661.6802461601 5762949.661550463, 755633.0021676641 5762931.474061312, 755599.3455137729 5762916.375511983, 755165.0083018853 5762751.487797494, 755071.8747338565 5762714.405334579, 755040.3324377632 5762698.304287236, 755011.7076387368 5762679.008825519, 754989.2640972903 5762660.029305653, 754967.0475154407 5762636.603256696, 753610.49612984 5760941.394046385, 753577.8927857897 5760905.188144664, 753541.9100341303 5760867.6964108, 753491.8930854013 5760821.690972255, 753423.7187973644 5760766.963094954, 753387.1134936674 5760741.700851087, 753337.7350252656 5760710.218390578, 753260.6359590738 5760668.414617646, 753213.5535717844 5760645.966107749, 753169.0501594576 5760626.992357089, 753118.3061548237 5760608.817297502, 753072.8333752286 5760595.367931741, 750414.2248175205 5759874.048824655, 750316.3827775314 5759846.856262771, 750220.7127708463 5759817.545545344, 750072.3300672176 5759767.76659578, 749979.6844017312 5759733.039781488, 749847.325666717 5759679.611803989, 747198.3109671299 5758512.560247804, 747107.9623814118 5758472.431528665, 747061.3029267724 5758454.523223893, 747013.8459076986 5758438.80477484, 746976.4795884325 5758428.043016457, 746917.2267946253 5758413.971485021, 746874.1963526305 5758406.273920884, 746818.7380266862 5758399.077423875, 746159.2577799519 5758344.2675906485, 746088.0979091746 5758334.077275232, 746067.4762621928 5758333.062037246)","[1.0, 0.5803921568627451, 0.0]"
100,49,TBG,GDR,77670.0,"LINESTRING (731333.8798191664 5757772.11717791, 731293.5332600147 5757810.359124228, 731229.2176055491 5757875.345929072, 730908.8963243002 5758173.609547922, 730872.3522940363 5758204.231197002, 730830.9459792171 5758235.742654636, 730786.8935109868 5758264.903976515, 730208.3804560886 5758637.0797369)","[1.0, 0.5764705882352941, 0.0]"
101,50,GDR,DTC,77670.0,"LINESTRING (730208.3804560886 5758637.0797369, 729415.6225722965 5759147.651625462, 729363.0339382058 5759183.117024122, 729275.2938586415 5759249.278894945, 729199.3402499363 5759313.754589708, 729167.7272760798 5759342.385336242, 729095.6955564211 5759411.498707645, 727273.1784811185 5761267.869304092, 727227.9300248041 5761309.258994553, 727197.2296592649 5761333.485758657, 727144.5277237827 5761372.308821931, 727075.8259143103 5761414.861006577, 727027.9042611948 5761439.419610592, 726984.2560110528 5761460.830689973, 726936.5879429857 5761479.83126808, 726891.1324556386 5761495.590602631, 726845.7783028983 5761509.126789974, 726787.3233433533 5761523.18235311, 726746.3434552468 5761531.347744725, 726701.2929853357 5761538.214564171, 726575.141678147 5761542.514810754, 726465.7277887688 5761542.007043662)","[1.0, 0.5764705882352941, 0.0]"
102,81,SM,RV,77985.0,"LINESTRING (711669.3151354319 5680420.845184479, 711779.8317872998 5680537.889346909, 711851.0061967976 5680608.763722549, 711923.620359062 5680678.585122479, 712145.1242341817 5680883.753322572, 712443.6738982145 5681152.263854079, 712515.6665209363 5681219.841673486, 712583.9375342908 5681292.834509619, 712649.276933447 5681369.047690924, 712710.986916844 5681448.45213339, 712767.7181372038 5681529.877999352, 712821.471658932 5681615.635573289, 712869.54885741 5681703.385292128, 712914.0431632707 5681793.213994805, 713685.4945794573 5683422.352633294, 713725.6790562603 5683514.23815484, 713763.0255335785 5683607.119287487, 714439.1863426315 5685279.209485286, 714480.7806705473 5685370.048583858, 714525.999441538 5685457.699012085, 714576.841029843 5685544.472079321, 714740.6032408603 5685803.039385356)","[1.0, 0.5725490196078431, 0.0]"
103,83,TG,VL,77985.0,"LINESTRING (718878.5544471638 5692202.165193954, 719017.3746280993 5692316.155327385, 720515.9750624049 5693492.244598948, 720909.1857440221 5693802.183416485, 720967.0311019261 5693851.468175689, 721015.7776468976 5693901.473378355, 721049.4977269251 5693944.145237186, 721066.5851892788 5693968.275661378, 721103.0622771723 5694027.774651908, 721126.1465656722 5694074.441539894, 721144.4541392906 5694118.673895881, 721165.5189263647 5694179.733142243, 721175.1622559397 5694214.679550701, 721187.5628456551 5694266.452813056, 721194.0359546242 5694310.172406287, 721195.058120216 5694367.021529102, 721181.8800086766 5694510.132960634, 721167.7496036021 5694610.877970779, 721155.092306315 5694661.564965639, 721139.4370865853 5694700.983823812, 721115.1408995982 5694746.711085841, 721085.4698592618 5694787.75021355, 721021.4017319581 5694866.282666558, 720867.3017660467 5695043.387814092)","[1.0, 0.5725490196078431, 0.0]"
104,80,RM,SM,77985.0,"LINESTRING (709237.4229069813 5675545.849227139, 709297.895778633 5675778.82962032, 709324.7774621916 5675874.581848557, 709354.5427479175 5675968.224737619, 709396.4082200122 5676056.793604943, 709447.3979361187 5676144.621719039, 709607.7038060321 5676399.500747214, 709689.042844827 5676532.00228051, 709712.0343489448 5676568.577317729, 709768.8275682367 5676651.078582681, 709872.2667354479 5676824.577177216, 710405.5338805083 5677672.723400469, 710454.39323822 5677760.4766226765, 710499.7138303174 5677849.198818236, 710539.3097579607 5677941.027392774, 710576.0198472921 5678034.965137619, 710971.3336679856 5679170.40912707, 711104.7351121781 5679547.853921235, 711140.7224743252 5679641.767715344, 711180.9422370093 5679734.742605391, 711226.1380210859 5679825.6957127135, 711274.9594843837 5679913.457883078, 711329.3629725131 5680001.450801435, 711386.0876389153 5680083.97197861, 711447.1357209071 5680163.331369943, 711510.3674368783 5680240.55446421, 711642.5460953754 5680391.898505116, 711669.3151354319 5680420.845184479)","[1.0, 0.5725490196078431, 0.0]"
105,82,RV,TG,77985.0,"LINESTRING (714740.6032408603 5685803.039385356, 714791.7173534032 5685883.144351445, 714897.7031561723 5686053.53737302, 716715.0927966009 5688933.480226556, 718373.125712889 5691557.923915908, 718566.2467180997 5691854.653439797, 718628.880962282 5691939.754251057, 718681.7817791932 5692007.732454688, 718756.9940992128 5692092.260102683, 718828.6928931805 5692161.045550803, 718878.5544471638 5692202.165193954)","[1.0, 0.5725490196078431, 0.0]"
106,58,AHP,AH,78615.0,"LINESTRING (700464.1451057787 5763420.674165533, 700427.910262737 5763432.582496861, 700380.6913998246 5763444.049925804, 700325.1900019721 5763456.298896673, 700234.6323204262 5763468.2550913105, 700182.9210769972 5763471.748364749, 700131.2991406352 5763473.018414585, 700083.2881617906 5763469.979135597, 700032.5756981616 5763465.718343984, 699984.0564105393 5763458.204983295, 699930.8205438284 5763448.275767201, 699460.4416584305 5763329.219704376, 699371.7708943096 5763311.198226808, 699297.6258850179 5763308.236067364, 699262.4353396825 5763311.2851797715, 699207.7557448616 5763320.238313529, 699108.60635767 5763340.781063252, 699076.073601489 5763346.16483131)","[1.0, 0.5686274509803921, 0.0]"
107,56,DVN,WTV,78615.0,"LINESTRING (707200.5098723023 5759029.208709274, 705892.036230904 5759797.061052564, 705462.2443628033 5760056.685166642, 704692.9105804454 5760526.274994037, 704610.7212940748 5760584.16189042, 704531.1449599513 5760645.498208139, 704139.9794007064 5760956.926392212, 704062.3844451611 5761020.57787678, 704003.2400980581 5761070.505898676)","[1.0, 0.5686274509803921, 0.0]"
108,52,DTCH,WL,78615.0,"LINESTRING (723965.1593983686 5761513.878991834, 721042.9048722746 5761251.08773551, 721014.8900934234 5761246.5056973295, 720984.8638116624 5761240.720818582, 720954.2981772169 5761231.570328486, 720924.5669083544 5761219.115021408, 720905.6782386389 5761210.481502378, 720841.898547969 5761174.241003039)","[1.0, 0.5686274509803921, 0.0]"
109,54,DID,ZV,78615.0,"LINESTRING (715344.2400637566 5758259.688299744, 715107.7423453799 5758139.2300359085, 712337.4641368132 5756751.001934156, 712284.0032033906 5756728.683034331, 712245.2888661737 5756715.901296204, 712194.8399810358 5756703.735720967, 712148.3270965685 5756696.192975849, 712089.2507726377 5756692.573096204, 712057.5322714956 5756693.455524183, 711998.0788220589 5756698.731347185, 711950.1713312658 5756707.838730158, 711903.4505329563 5756721.452150565, 711697.9427567698 5756792.942621204, 711647.8803653672 5756804.1892036935, 711231.2928468753 5756949.190404507)","[1.0, 0.5686274509803921, 0.0]"
110,55,ZV,DVN,78615.0,"LINESTRING (711231.2928468753 5756949.190404507, 710228.21163231 5757302.313834168, 710134.4186789197 5757338.467440994, 710042.549169897 5757378.04492277, 709951.9158568142 5757421.017302435, 709862.5188776103 5757467.384509482, 707200.5098723023 5759029.208709274)","[1.0, 0.5686274509803921, 0.0]"
111,53,WL,DID,78615.0,"LINESTRING (720841.898547969 5761174.241003039, 720813.73715346 5761157.399934505, 720589.8125187733 5761038.333536195, 720526.5681225172 5761005.46293401, 720444.3344515412 5760966.185031102, 719170.4706394188 5760289.64466872, 715815.3481704714 5758511.698123968, 715709.0187977231 5758454.754734443, 715660.6400481083 5758427.047416552, 715344.2400637566 5758259.688299744)","[1.0, 0.5686274509803921, 0.0]"
112,51,DTC,DTCH,78615.0,"LINESTRING (726465.7277887688 5761542.007043662, 726242.0420143737 5761541.892604079, 725943.2368996037 5761543.958432525, 724440.0683222857 5761544.117133992, 724291.5565682444 5761540.785389565, 724183.8692195909 5761532.606803791, 723965.1593983686 5761513.878991834)","[1.0, 0.5686274509803921, 0.0]"
113,57,WTV,AHP,78615.0,"LINESTRING (704003.2400980581 5761070.505898676, 703912.4681116876 5761153.6680397, 703841.5204007652 5761223.162640992, 703275.6156985465 5761790.356717537, 702568.0090235339 5762496.634953153, 702520.8402194118 5762540.382398712, 702453.1282549045 5762598.888632546, 702379.969923883 5762656.061122083, 702297.8421311086 5762713.984676427, 702253.3233433422 5762743.363742104, 702167.3941345479 5762793.339323736, 702078.1237253908 5762840.953584269, 701987.7069037391 5762882.954461686, 701894.7252483072 5762920.398339057, 701234.1207845857 5763152.089412743, 701137.9418046504 5763183.849322023, 700903.4999019944 5763267.953363281, 700464.1451057787 5763420.674165533)","[1.0, 0.5686274509803921, 0.0]"
114,84,VL,BR,83835.0,"LINESTRING (720867.3017660467 5695043.387814092, 720769.2791440306 5695149.412029905, 720756.6300694151 5695167.799414876, 720715.9734021956 5695205.023444592, 720685.2528007478 5695238.222400635, 720643.6381722509 5695265.381163819, 720466.3378371693 5695366.867772262, 720383.0654966484 5695422.300817028, 720301.8346646584 5695478.937087933, 720216.5263033593 5695533.170844448, 720129.9719723307 5695584.010701648, 719877.5905899124 5695745.762731216, 719791.6434017103 5695798.86162244, 719709.681521242 5695856.588743795, 719634.3925881875 5695921.287257045, 719581.2985655349 5695972.463064625)","[1.0, 0.5254901960784314, 0.0]"
115,85,BR,VRY,84510.0,"LINESTRING (719581.2985655349 5695972.463064625, 719490.3478847416 5696060.992622408, 719434.8603628657 5696135.456468894, 719365.3627731306 5696211.5456435755, 719149.3929848386 5696419.448361313, 719078.7506251471 5696489.922736216, 718980.4574334227 5696603.761880892, 718949.469694042 5696643.641239193, 718893.6616531259 5696725.892814419, 718864.6192278976 5696769.197494144, 718840.4949774267 5696811.599642297, 718819.754188254 5696856.374689894, 718800.2619727737 5696904.5447576875, 718769.674455803 5697000.131623412, 718730.5725885247 5697196.708019037, 718620.7405786437 5697791.213980273, 718600.4980023655 5697889.472810704, 718471.2866772504 5698578.935115707, 717742.5901601452 5702420.359341257, 717703.4984966132 5702618.054420109, 717682.5874590857 5702716.286724501, 717646.9734899045 5702914.130833045, 717634.9149917937 5702968.19051207, 717610.07459936 5703060.685980718, 717577.4490222103 5703156.1899248, 717560.9556059608 5703200.03597776, 717520.926198412 5703289.654634885, 717473.2075927377 5703380.058591168, 717323.4932660541 5703642.0820609275, 717178.5613050375 5703906.540758785, 715010.2076405078 5707747.077583828, 714908.3170836018 5707919.8532371465, 714808.4683666513 5708093.8306189375, 714663.8189927086 5708357.243658854, 714564.6329625609 5708532.366575487, 714539.2490179669 5708573.616784918, 714482.2355678902 5708655.853730297, 714449.2649676006 5708695.670146279, 714411.3425097949 5708737.505169365, 714379.4424820174 5708768.457169225, 714231.8969620399 5708903.676655879, 714152.0917793147 5708966.021540351, 711861.0500514344 5710586.153416443, 709815.6207194765 5712032.503021781, 709736.6126240155 5712094.943455257, 709655.6176199388 5712155.0754961055, 709409.4976513854 5712327.553405259, 709331.2844575897 5712387.804976157, 709260.9827881006 5712458.407175776, 709197.3431859299 5712535.96709344, 709139.0702116408 5712618.20370507, 709096.1019865262 5712699.958148243)","[1.0, 0.5215686274509804, 0.0]"
116,86,VRY,VLB,94185.0,"LINESTRING (709096.1019865262 5712699.958148243, 709055.3590520081 5712795.1687695775, 709006.7724382848 5712929.035171825, 708972.6193826356 5713083.5429043425, 708953.240312126 5713182.975542899, 708917.3490857362 5713379.731711755, 708605.9365531588 5714955.01418354, 707765.1544328802 5719182.497477622, 707723.0935159379 5719379.005344596, 707665.939011492 5719672.897499438, 707644.5649274553 5719771.137553467, 707631.4770881645 5719819.602250358, 707615.6649892 5719866.841514593, 707600.0356007734 5719909.633606497)","[1.0, 0.44313725490196076, 0.0]"
117,87,VLB,BMR,94185.0,"LINESTRING (707600.0356007734 5719909.633606497, 707557.3782192043 5720002.546027993, 707480.5339648664 5720134.14898792, 707364.2863387195 5720296.434254279, 706334.3618557624 5721654.196392834, 704575.8174084262 5723968.165839109, 704091.8968863387 5724606.756397703, 703787.4886553382 5725006.512360134, 703663.3822684044 5725162.983712812, 703543.2993701098 5725322.960675153, 703345.8912205101 5725596.757170995)","[1.0, 0.44313725490196076, 0.0]"
118,90,MMLH,NMH,94185.0,"LINESTRING (698650.2357016638 5738966.558430517, 698733.8983722792 5739297.260181656, 698755.5103908351 5739397.224203264, 698803.08978752 5739591.756989087, 699052.732644618 5740562.670281374, 699075.8858418881 5740658.24331845, 699085.8770679568 5740719.887119287, 699091.2759040489 5740757.963416458, 699095.7056271293 5740820.500567436, 699091.0643019285 5741460.637900485, 699087.487504699 5741760.055415292, 699079.38548083 5741859.9586894475, 699060.296238735 5741958.313025579, 699045.7274059271 5742012.302365396, 699014.6255730247 5742100.158460929, 698993.4273925145 5742147.203672364, 698945.7368797226 5742235.51662178, 698893.3981159546 5742319.1914813, 698462.6766807968 5742997.040566414, 698413.7554453942 5743081.9681702275, 698372.1105358298 5743174.978747348, 698340.762287498 5743269.509846006, 698329.3120007183 5743314.71506851, 698318.9769520453 5743366.64592871, 698312.1761752111 5743416.48918283, 698306.7539868876 5743466.386884639, 698303.491403717 5743566.48171412, 698286.0215700096 5744568.029449937, 698281.6627673721 5744748.260253304, 698269.4410562846 5744848.001369191, 698260.9254351975 5744888.8681535125, 698245.6375461638 5744943.944236849, 698209.5638414819 5745036.061793447, 698161.9095960247 5745124.381492834, 698136.9464390775 5745162.371840275, 698104.2289326745 5745204.510586221, 698068.110796623 5745245.401704679, 698035.789233749 5745277.534088844, 697599.4613274507 5745685.727139342)","[1.0, 0.44313725490196076, 0.0]"
119,88,BMR,CK,94185.0,"LINESTRING (703345.8912205101 5725596.757170995, 703308.3756702468 5725650.928212125, 703255.1269317614 5725734.534184873, 703155.9297648598 5725909.836555682, 702956.3052688015 5726257.055656681, 700807.2486244609 5729986.318915122, 700705.575340599 5730158.220528571, 700605.893209911 5730332.430205921, 700470.628256904 5730600.996116609, 700338.8313344577 5730869.702664465, 700293.1034230199 5730958.08718084, 698813.8396498018 5733912.8822349375, 698720.3687592484 5734090.707411242, 698629.6659667472 5734268.643129715, 698499.6782843319 5734548.594386775)","[1.0, 0.44313725490196076, 0.0]"
120,91,NMH,NM,94185.0,"LINESTRING (697599.4613274507 5745685.727139342, 696866.7468219133 5746369.619766023, 696719.3067038464 5746505.260927943, 696577.1670553894 5746646.681547871, 696515.3948961354 5746726.666052446, 696488.3414361133 5746765.695095497, 696462.404660501 5746811.449464703, 696442.6673455206 5746857.446728322, 696431.8052350153 5746888.201521241, 696427.7517708251 5746903.632871327, 696410.940609586 5747051.080386657, 696408.249012945 5747102.199565919, 696410.37859495 5747153.507545469, 696416.9728870117 5747231.716258767, 696427.0539877426 5747308.947989584, 696475.1818497387 5747489.005898718)","[1.0, 0.44313725490196076, 0.0]"
121,89,CK,MMLH,94185.0,"LINESTRING (698499.6782843319 5734548.594386775, 698460.4433827666 5734631.680002313, 698423.5771678367 5734724.881390466, 698360.0295328881 5734916.140277486, 697883.0101452174 5736232.544963885, 697845.5606449666 5736323.49937273, 697810.0081997387 5736418.982843218, 697784.0760975864 5736515.958131641, 697767.720096461 5736615.536959022, 697756.1520880703 5736716.417538792, 697757.0946551277 5736815.562608777, 697761.4003410336 5736917.067017045, 697773.3845322661 5737016.646097559, 697797.143831813 5737115.5745393485, 697830.0919954267 5737209.296565891, 697865.7991569147 5737303.127400782, 697909.2706909695 5737392.809689353, 697959.0824334512 5737479.401191904, 698015.2341780377 5737562.902101379, 698245.6045849078 5737890.45893809, 698273.6977089983 5737931.655111915, 698303.2141925719 5737971.794000634, 698357.9741816078 5738055.244653524, 698404.9670120343 5738142.844006622, 698446.2628485322 5738234.673499385, 698481.2157817655 5738329.593906039, 698507.1101816727 5738426.38431175, 698554.0660212012 5738619.774967703, 698580.6029852476 5738717.7049498325, 698635.1847659132 5738910.284374809, 698650.2357016638 5738966.558430517)","[1.0, 0.44313725490196076, 0.0]"
122,27,MTN,MT,106425.0,"LINESTRING (691220.6734818809 5638981.241444996, 691128.5770947719 5638823.107064245, 690642.2587341939 5637946.909627534, 690547.9619590641 5637770.895187059, 690497.583403795 5637684.440207454, 690442.8588030114 5637601.166273265, 690325.7743557001 5637412.0757486755, 690307.2519632974 5637379.112963637, 690290.2995953972 5637341.754760072, 690280.3433027006 5637305.766093266, 690273.7832584933 5637273.2415823545, 690272.2712538847 5637237.562196461, 690274.1556622542 5637205.346943867, 690280.3438442706 5637171.062801089, 690289.3469999417 5637136.881754749, 690350.5798497372 5636946.532218289, 690447.6129062211 5636663.98198744)","[1.0, 0.34509803921568627, 0.0]"
123,22,KMR,SOG,106425.0,"LINESTRING (703390.273410432 5638951.520554223, 703030.0319647992 5638667.975234672, 702957.2703184951 5638600.55274214, 702919.4338811168 5638558.991094855, 702855.5464898997 5638480.78272649, 702544.5667464393 5638088.971021666, 702420.2413237244 5637933.813840798, 702382.2655321349 5637895.591552288, 702346.7574364196 5637866.373005089, 702319.3033630254 5637847.489104907, 702279.399374003 5637822.553516119, 702247.5496366094 5637807.952520493, 702214.2490956523 5637794.408670671, 702185.7010932341 5637785.50365102, 702148.7088172279 5637776.270205259)","[1.0, 0.34509803921568627, 0.0]"
124,25,SGL,MES,106425.0,"LINESTRING (696797.7716480285 5639470.1731644785, 696735.7430691909 5639471.16248695, 696636.0536534374 5639480.746176294, 696585.8153185198 5639486.637163003, 696439.8148598316 5639510.0580429835, 696291.9888005723 5639544.54726371, 696238.5598058412 5639560.340918647, 696145.151768775 5639590.211254443, 696060.8052708126 5639622.652047203, 695221.5726688732 5639967.330567176, 695110.9220380026 5640006.590145387, 694982.7729586019 5640042.968055756, 693820.2153814438 5640336.763056654, 693766.9693619453 5640348.134746304, 693670.6561865573 5640362.353085064, 693620.4728733194 5640367.160706601, 693504.7583483994 5640372.865292696)","[1.0, 0.34509803921568627, 0.0]"
125,19,HRL,HRLW,106425.0,"LINESTRING (709225.4839192894 5641904.7767899595, 709153.6593112214 5641921.924190945, 709057.0908617531 5641941.416006353, 708955.7355965549 5641957.376227368, 708861.0991688384 5641981.403456268, 708769.4872911574 5642017.802697362, 708588.5437257374 5642104.059572001, 708408.0862239135 5642195.909419686, 708235.8939360882 5642292.550905745, 708149.2033767232 5642346.974058729, 708113.0233889807 5642371.133073599, 708087.0435760899 5642386.793439606, 707983.8836663889 5642430.537000064, 707944.6353677604 5642443.439057188, 707916.1560958966 5642451.205513542, 707892.7766076898 5642454.722494656, 707847.468424883 5642460.701395195, 707788.9802383634 5642461.6987165995, 707749.0389889481 5642456.758452841, 707683.395728963 5642442.994932939, 707650.707493514 5642432.778337976, 707622.2820668131 5642421.619073247)","[1.0, 0.34509803921568627, 0.0]"
126,20,HRLW,VDL,106425.0,"LINESTRING (707622.2820668131 5642421.619073247, 707588.4098927348 5642405.788015648, 707534.1123867122 5642372.43755691, 707480.8729947032 5642330.222070159, 707153.261684346 5642034.302811617, 707108.9344825833 5641998.014894898, 707052.7865156038 5641957.915170152, 706099.4418062863 5641367.673072166)","[1.0, 0.34509803921568627, 0.0]"
127,26,MES,MTN,106425.0,"LINESTRING (693504.7583483994 5640372.865292696, 693421.0241367207 5640370.857660061, 693377.5023335603 5640367.009458749, 693322.1899924756 5640358.269288234, 693224.3484871229 5640337.9267031, 693172.7177012062 5640324.872024331, 693082.9423778752 5640295.926012284, 692990.6835607167 5640257.982934543, 692942.9400178916 5640235.055521274, 692895.9407059075 5640211.042937734, 691898.4577463241 5639645.264857629, 691813.12629994 5639590.900850226, 691731.4333097478 5639533.332894725, 691652.716346166 5639471.4230973115, 691577.6787202968 5639405.197280454, 691505.5759205492 5639335.741100916, 691470.9716635568 5639299.953526887, 691403.9949838624 5639225.121624282, 691341.3599830915 5639147.110890882, 691283.0667180296 5639065.921168621, 691254.995059638 5639024.809557276, 691202.4905839483 5638939.381061131, 690520.3660357879 5637716.446812376, 690468.538339066 5637631.052292312, 690355.3110834485 5637452.121672354, 690325.7743557001 5637412.0757486755, 690442.8588030114 5637601.166273265, 690497.583403795 5637684.440207454, 690547.9619590641 5637770.895187059, 690642.2587341939 5637946.909627534, 691128.5770947719 5638823.107064245, 691220.6734818809 5638981.241444996)","[1.0, 0.34509803921568627, 0.0]"
128,23,SOG,VK,106425.0,"LINESTRING (702148.7088172279 5637776.270205259, 702103.8894111589 5637768.959344989, 702069.4521901165 5637766.506335009, 702019.4474548927 5637765.674977881, 701969.1834095326 5637771.514468213, 701892.4944634067 5637786.348092728, 700631.3855828267 5638087.095838455, 700534.4895288916 5638114.529144471, 700484.4630309867 5638132.639080008, 700395.6262243608 5638170.406416736, 700304.2083398162 5638220.322903233, 700264.5236385987 5638244.400584264, 700224.0071389871 5638271.786636891, 700183.3625310217 5638302.508195644, 700106.8714313937 5638367.47718102, 699526.2623143652 5638917.416462271, 699383.5697973839 5639055.561399766, 699309.7427794803 5639125.096637719, 699271.9667567469 5639154.82132239)","[1.0, 0.34509803921568627, 0.0]"
129,21,VDL,KMR,106425.0,"LINESTRING (706099.4418062863 5641367.673072166, 704983.6420466965 5640676.557962856, 704899.1550863979 5640622.003002197, 704493.6155875619 5640330.987525839, 704413.5570326062 5640271.048402193, 704380.0995205134 5640244.121707379, 704309.5320962879 5640175.650486251, 704243.0045276248 5640093.977957328, 704212.3548273823 5640049.347843625, 704159.3196051093 5639964.867036495, 703803.978217674 5639361.896503666, 703775.4740272909 5639316.240327122, 703723.9667596673 5639246.29965061, 703684.9087414421 5639200.230022543, 703655.1758080408 5639167.887661266, 703583.0456724083 5639102.707015928, 703390.273410432 5638951.520554223)","[1.0, 0.34509803921568627, 0.0]"
130,24,VK,SGL,106425.0,"LINESTRING (699271.9667567469 5639154.82132239, 699211.2106092477 5639195.911702237, 699163.6722933268 5639223.035845796, 699052.9930352567 5639280.027313275, 698847.1383022509 5639375.683308183, 698803.546551675 5639391.827981646, 698638.346777481 5639437.83363515, 698585.1632142119 5639446.932925387, 698484.7642605632 5639456.454332546, 698385.3241025092 5639459.33410896, 697185.2090815494 5639470.399187932, 696984.3925267443 5639471.683299662, 696797.7716480285 5639470.1731644785)","[1.0, 0.34509803921568627, 0.0]"
