,index,From,To,Seats,geometry,color
40,219,BMN,DR,93385.0,"LINESTRING (6.14704 52.09109, 6.14687 52.09067, 6.14625 52.0889, 6.14378 52.08252, 6.14351 52.08188, 6.14308 52.08101, 6.14238 52.07987, 6.14201 52.07933, 6.14173 52.07895, 6.14138 52.07852, 6.14069 52.07773, 6.13991 52.07696, 6.13825 52.07546, 6.12478 52.06362, 6.10618 52.0474, 6.1032 52.04493)","[1.0, 0.9137254901960784, 0.0]"
41,220,DR,RH,93385.0,"LINESTRING (6.1032 52.04493, 6.10268 52.04449, 6.10178 52.04378, 6.1008 52.0431, 6.09978 52.04246, 6.08619 52.03432, 6.08406 52.03308, 6.0819 52.03187, 6.07969 52.03069, 6.05405 52.01717, 6.05289 52.0166, 6.05169 52.01608, 6.05044 52.01561, 6.04914 52.01517, 6.04786 52.01476, 6.0426 52.01318, 6.03994 52.01245, 6.03135 52.01016)","[1.0, 0.9137254901960784, 0.0]"
42,224,AHP,AH,93385.0,"LINESTRING (5.91941 51.98523, 5.91889 51.98535, 5.91821 51.98547, 5.91741 51.9856, 5.9161 51.98574, 5.91535 51.98579, 5.9146 51.98582, 5.9139 51.98581, 5.91316 51.98579, 5.91245 51.98574, 5.91167 51.98567, 5.90476 51.98477, 5.90346 51.98464, 5.90238 51.98464, 5.90187 51.98468, 5.90108 51.98478, 5.89965 51.985, 5.89918 51.98506)","[1.0, 0.9137254901960784, 0.0]"
43,222,VP,AHPR,93385.0,"LINESTRING (5.98028 51.99471, 5.97971 51.99447, 5.97898 51.99421, 5.9779 51.99391, 5.97709 51.99374, 5.97648 51.99365, 5.97571 51.99357, 5.97498 51.99352, 5.97422 51.9935, 5.97352 51.99352, 5.96108 51.99426, 5.96025 51.99427, 5.95891 51.99421, 5.9581 51.99412, 5.95743 51.99403, 5.9567 51.99389, 5.95605 51.99375, 5.95532 51.99355, 5.95452 51.9933, 5.95362 51.99294, 5.95286 51.99259, 5.94495 51.98857, 5.94389 51.98805)","[1.0, 0.9137254901960784, 0.0]"
44,17,HN,HNK,97800.0,"LINESTRING (5.05571 52.64508, 5.05768 52.64477, 5.05852 52.64466, 5.05916 52.6446, 5.05995 52.6446, 5.06021 52.64462, 5.06061 52.64467, 5.07307 52.64753, 5.07378 52.64772, 5.07441 52.6479, 5.07505 52.64811, 5.07569 52.64835, 5.07688 52.64889, 5.0773 52.64909, 5.08548 52.65365)","[1.0, 0.9098039215686274, 0.0]"
45,237,ZL,KPNZ,98508.0,"LINESTRING (6.09194 52.50472, 6.09105 52.50504, 6.0897 52.50556, 6.08834 52.50606, 6.08735 52.50644, 6.086 52.50683, 6.08531 52.50694, 6.08454 52.507, 6.08385 52.507, 6.08308 52.50693, 6.08248 52.50685, 6.08166 52.50666, 6.08106 52.50646, 6.08035 52.50615, 6.07981 52.50583, 6.07934 52.50546, 6.07891 52.50503, 6.07865 52.50464, 6.07444 52.49653, 6.07417 52.49607, 6.07391 52.49568, 6.07356 52.49523, 6.07282 52.49443, 6.07237 52.49403, 6.07195 52.49369, 6.07152 52.49337, 6.07111 52.4931, 6.07039 52.49267, 6.06924 52.49209, 6.06855 52.49179, 6.06776 52.49147, 6.06658 52.49106, 6.06534 52.49069, 6.06416 52.4904, 6.05909 52.48921, 6.0577 52.48892, 6.05487 52.48837, 6.0515 52.48767, 6.05044 52.48753, 6.04934 52.48741, 6.04748 52.48724, 6.04601 52.48715, 6.04496 52.48711, 6.0439 52.48708, 6.04249 52.48708, 6.04055 52.48713, 6.03868 52.48724, 6.03746 52.48734, 6.03617 52.48748, 6.03474 52.48768, 6.03331 52.4879, 6.0319 52.48814, 6.0305 52.48842, 6.02911 52.48872, 6.02775 52.48906, 6.0264 52.48942, 6.02507 52.48981, 6.02377 52.49022, 6.02249 52.49066, 6.02124 52.49116, 6.01998 52.49164, 6.01876 52.49214, 6.0176 52.4927, 6.01532 52.49383, 6.01112 52.49635, 6.01006 52.49697, 6.00896 52.49758, 6.00784 52.49815, 6.00668 52.49871, 6.00549 52.49924, 6.00427 52.49975, 6.00303 52.50023, 6.00176 52.50069, 6.00046 52.50112, 5.99915 52.50152, 5.99781 52.5019, 5.99645 52.50225, 5.99508 52.50257, 5.99368 52.50287, 5.99227 52.50313, 5.99085 52.50337, 5.94953 52.50997, 5.94813 52.51024, 5.94674 52.51053, 5.94537 52.51086, 5.94402 52.51123, 5.9427 52.51162, 5.94141 52.51204, 5.94014 52.5125, 5.9389 52.51298, 5.93769 52.5135, 5.93652 52.51404, 5.93538 52.51461, 5.93428 52.51521, 5.93322 52.51583, 5.9322 52.51648, 5.93122 52.51715, 5.93029 52.51784, 5.9294 52.51855, 5.92856 52.51929, 5.92776 52.52005, 5.92701 52.52082, 5.92631 52.52161, 5.92152 52.52716, 5.92078 52.52794, 5.91998 52.52869, 5.91913 52.52943, 5.9182 52.53013, 5.91723 52.5308, 5.91619 52.53144, 5.91512 52.53206, 5.914 52.53265, 5.91307 52.53308)","[1.0, 0.9098039215686274, 0.0]"
46,238,KPNZ,DRON,98508.0,"LINESTRING (5.91307 52.53308, 5.9116 52.5337, 5.91034 52.53417, 5.90904 52.5346, 5.90771 52.53499, 5.90636 52.53535, 5.90498 52.53567, 5.90357 52.53594, 5.90214 52.53617, 5.9007 52.53635, 5.89924 52.5365, 5.89777 52.5366, 5.8963 52.53665, 5.89482 52.53665, 5.89335 52.53661, 5.89188 52.5365, 5.89042 52.53635, 5.88899 52.53614, 5.88757 52.53589, 5.88618 52.53558, 5.88483 52.53522, 5.8835 52.53482, 5.86664 52.52928, 5.86401 52.52847, 5.86134 52.52772, 5.85862 52.52703, 5.85585 52.52641, 5.85445 52.52613, 5.85163 52.52561, 5.85022 52.52537, 5.84878 52.52516, 5.8459 52.52479, 5.84446 52.52462, 5.843 52.52448, 5.84008 52.52424, 5.83715 52.52407, 5.83421 52.52398, 5.83274 52.52396, 5.82979 52.52397, 5.80914 52.52429, 5.8062 52.52437, 5.80326 52.52449, 5.80032 52.52465, 5.7974 52.52487, 5.79303 52.52528, 5.78869 52.52577, 5.78582 52.52618, 5.7815 52.52676, 5.76999 52.52832, 5.76586 52.52886, 5.76279 52.52929, 5.75846 52.52983, 5.75123 52.5307, 5.74979 52.53089, 5.73823 52.53229, 5.73534 52.53266, 5.73245 52.53299, 5.72089 52.5344)","[1.0, 0.9098039215686274, 0.0]"
47,239,DRON,LLS,98508.0,"LINESTRING (5.72089 52.5344, 5.71945 52.53459, 5.7151 52.5351, 5.71077 52.53565, 5.70934 52.53585, 5.70791 52.53607, 5.70509 52.53658, 5.7023 52.53717, 5.70093 52.5375, 5.69958 52.53786, 5.6969 52.5386, 5.6956 52.53902, 5.69173 52.54033, 5.68914 52.54119, 5.6865 52.54199, 5.68517 52.54238, 5.68249 52.54313, 5.68114 52.54348, 5.67841 52.54417, 5.67703 52.54449, 5.67426 52.54511, 5.67286 52.5454, 5.67006 52.54595, 5.66865 52.54621, 5.66723 52.54646, 5.66581 52.5467, 5.66151 52.54734, 5.65862 52.5477, 5.65572 52.54803, 5.65281 52.54831, 5.64988 52.54855, 5.64695 52.54873, 5.64401 52.54889, 5.6396 52.54908, 5.63518 52.54923, 5.63224 52.5493, 5.62781 52.54935, 5.62192 52.54938, 5.62044 52.54934, 5.61897 52.54932, 5.60865 52.54912, 5.60571 52.54904, 5.59981 52.54892, 5.59688 52.54888, 5.5954 52.54889, 5.59393 52.54888, 5.58802 52.54879, 5.5836 52.54867, 5.58213 52.54866, 5.57771 52.54854, 5.57623 52.54853, 5.57034 52.54832, 5.56447 52.54803, 5.56152 52.54794, 5.56005 52.54795, 5.54679 52.54761, 5.53795 52.54736, 5.53501 52.54732, 5.53354 52.54732, 5.53059 52.54737, 5.52766 52.5475, 5.52619 52.54759, 5.51302 52.54855, 5.51155 52.54864, 5.51009 52.54876, 5.50862 52.54884, 5.50715 52.54889, 5.50567 52.5489, 5.5042 52.54885, 5.50273 52.54876, 5.50127 52.54863, 5.49982 52.54846, 5.49839 52.54824, 5.49698 52.54798, 5.49559 52.54767, 5.49423 52.54732, 5.49289 52.54694, 5.49158 52.54653, 5.49033 52.54606, 5.4891 52.54556, 5.48791 52.54502, 5.48678 52.54445, 5.48568 52.54384, 5.48465 52.5432, 5.48365 52.54254, 5.48272 52.54184, 5.48185 52.54111, 5.4803 52.53959, 5.4796 52.53879, 5.47897 52.53798, 5.47838 52.53711, 5.47448 52.53079, 5.4731 52.52872, 5.47264 52.52787, 5.47224 52.527, 5.47191 52.52613, 5.47165 52.52524, 5.47147 52.52435, 5.47135 52.52345, 5.47132 52.52255, 5.47135 52.52165, 5.47246 52.51048, 5.47252 52.50999, 5.4727 52.5091, 5.47288 52.50778)","[1.0, 0.9098039215686274, 0.0]"
48,127,AMF,BRN,111522.0,"LINESTRING (5.37059 52.15346, 5.36838 52.15339, 5.36638 52.1534, 5.36494 52.15345, 5.36345 52.15347, 5.36197 52.15354, 5.36075 52.15367, 5.3594 52.15399, 5.35813 52.15441, 5.35698 52.15494, 5.35599 52.15559, 5.35504 52.15626, 5.35315 52.15764, 5.3512 52.15897, 5.35025 52.15967, 5.34929 52.16033, 5.3474 52.16171, 5.34545 52.16307, 5.33404 52.1713, 5.29022 52.20284, 5.28926 52.20356, 5.28735 52.20493, 5.28541 52.20627, 5.28434 52.2069, 5.28326 52.20749, 5.28201 52.20797, 5.28084 52.20834)","[1.0, 0.8980392156862745, 0.0]"
49,226,BL,HGV,112196.0,"LINESTRING (6.5212 52.8547, 6.52046 52.8527, 6.5201 52.85183, 6.5185 52.84743, 6.4902 52.76914, 6.47942 52.73921, 6.47925 52.73882, 6.47876 52.73799, 6.4781 52.73717, 6.47733 52.73645, 6.47676 52.73602, 6.47462 52.73476, 6.4734 52.73401)","[1.0, 0.8980392156862745, 0.0]"
50,225,ASN,BL,112196.0,"LINESTRING (6.57107 52.99163, 6.57048 52.99002, 6.5697 52.98828, 6.56934 52.9874, 6.54533 52.92139, 6.54217 52.91256, 6.54085 52.90904, 6.53829 52.90201, 6.5316 52.88353, 6.52232 52.858, 6.52204 52.85712, 6.5212 52.8547)","[1.0, 0.8980392156862745, 0.0]"
51,227,HGV,MP,112196.0,"LINESTRING (6.4734 52.73401, 6.46946 52.73155, 6.46783 52.73064, 6.46725 52.73036, 6.46664 52.73012, 6.46594 52.7299, 6.46527 52.72973, 6.41674 52.71992, 6.34782 52.70594, 6.34566 52.70551, 6.34424 52.70528, 6.34292 52.7051, 6.34209 52.70501, 6.34062 52.70489, 6.33914 52.70481, 6.33766 52.70477, 6.31989 52.70433, 6.31545 52.70418, 6.30952 52.70404, 6.3036 52.70391, 6.25472 52.70268, 6.21776 52.70173, 6.21333 52.70161, 6.21184 52.70156, 6.21037 52.70146, 6.20891 52.70129, 6.20747 52.70106, 6.20609 52.70075, 6.20473 52.70037, 6.20423 52.7002, 6.20346 52.69991, 6.20297 52.6997, 6.20228 52.69936, 6.20181 52.6991, 6.20124 52.69873, 6.20061 52.69823, 6.20016 52.69776, 6.19975 52.69718, 6.19954 52.69675, 6.19916 52.6959, 6.19851 52.69374, 6.19816 52.69287, 6.19751 52.69083)","[1.0, 0.8980392156862745, 0.0]"
52,157,HIL,HAD,117180.0,"LINESTRING (4.56545 52.30254, 4.58271 52.31858, 4.58349 52.31935, 4.5842 52.32012, 4.5849 52.32092, 4.58684 52.32334, 4.58747 52.32419, 4.58803 52.32499, 4.58856 52.32583, 4.59054 52.32921, 4.59102 52.33007, 4.60468 52.35571, 4.60661 52.35917)","[1.0, 0.8941176470588236, 0.0]"
53,158,HAD,HLM,117180.0,"LINESTRING (4.60661 52.35917, 4.60976 52.36509, 4.61107 52.36767, 4.61154 52.36853, 4.61205 52.36937, 4.61251 52.37023, 4.61384 52.37279, 4.61659 52.37791, 4.61794 52.38048, 4.61889 52.3822, 4.61938 52.38303, 4.62001 52.38384, 4.62079 52.3846, 4.62174 52.38528, 4.62369 52.38662, 4.62481 52.38721, 4.62522 52.38739, 4.62589 52.38765, 4.62739 52.38806, 4.6288 52.38824, 4.63024 52.38829, 4.63166 52.3884, 4.63327 52.3884, 4.63465 52.3884, 4.63574 52.38834, 4.63841 52.38807)","[1.0, 0.8941176470588236, 0.0]"
54,155,LEDN,VH,117180.0,"LINESTRING (4.48171 52.16608, 4.48395 52.16777, 4.48661 52.16991, 4.49018 52.17277, 4.49289 52.17489, 4.49375 52.17561, 4.49457 52.17637, 4.49527 52.17712, 4.49595 52.17795, 4.49651 52.17877, 4.49699 52.17963, 4.49738 52.18048, 4.4977 52.18139, 4.4979 52.18228, 4.498 52.18316, 4.49801 52.18406, 4.49793 52.18495, 4.49774 52.18586, 4.49749 52.18674, 4.49595 52.19113, 4.49558 52.192, 4.49422 52.19455, 4.49381 52.19542, 4.49351 52.19631, 4.49329 52.19721, 4.49316 52.19811, 4.49296 52.199, 4.49261 52.20079, 4.49236 52.20169, 4.48806 52.21401, 4.48437 52.22443)","[1.0, 0.8941176470588236, 0.0]"
55,156,VH,HIL,117180.0,"LINESTRING (4.48437 52.22443, 4.48308 52.22808, 4.48282 52.22897, 4.4827 52.22987, 4.48275 52.23077, 4.48292 52.23166, 4.48333 52.23344, 4.48367 52.23432, 4.48412 52.23518, 4.48467 52.236, 4.48536 52.2368, 4.48613 52.23756, 4.48701 52.23828, 4.48891 52.23965, 4.49484 52.24363, 4.49578 52.24431, 4.50073 52.24765, 4.50175 52.24829, 4.50279 52.24892, 4.50386 52.24954, 4.50496 52.25014, 4.50608 52.25072, 4.51063 52.25299, 4.51171 52.2536, 4.51274 52.25425, 4.51371 52.2549, 4.51467 52.2556, 4.5193 52.25908, 4.52017 52.2598, 4.521 52.26054, 4.5265 52.26587, 4.52801 52.2674, 4.52955 52.26894, 4.53271 52.27198, 4.53344 52.27275, 4.53414 52.27354, 4.53489 52.27432, 4.53652 52.27583, 4.53737 52.27659, 4.53822 52.27731, 4.53911 52.27802, 4.53996 52.27875, 4.55524 52.29305, 4.56545 52.30254)","[1.0, 0.8941176470588236, 0.0]"
56,55,HMBV,EHV,118720.0,"LINESTRING (5.60731 51.46207, 5.57675 51.4545, 5.57539 51.4542, 5.57402 51.45394, 5.57262 51.45373, 5.54018 51.44957, 5.50632 51.44521, 5.50491 51.44509, 5.50346 51.44507, 5.49915 51.44527, 5.49769 51.44524, 5.49629 51.44512, 5.49485 51.44498, 5.49206 51.44462, 5.48764 51.44401, 5.4864 51.44384, 5.48501 51.4437, 5.48359 51.44352, 5.48142 51.44322)","[1.0, 0.8901960784313725, 0.0]"
57,52,HMBH,HM,118720.0,"LINESTRING (5.70171 51.47055, 5.69465 51.47179, 5.6877 51.47297, 5.68355 51.47374, 5.68077 51.47424, 5.67662 51.47494, 5.67521 51.47515, 5.6718 51.47569, 5.67104 51.4758, 5.67025 51.47589, 5.66894 51.47599, 5.66765 51.47602, 5.66673 51.47601, 5.66533 51.47594, 5.66387 51.47578, 5.6625 51.47555, 5.66199 51.47545)","[1.0, 0.8901960784313725, 0.0]"
58,51,DN,HMBH,118720.0,"LINESTRING (5.78893 51.45594, 5.75863 51.46108, 5.71138 51.46908, 5.71 51.46931, 5.70858 51.46952, 5.70579 51.4699, 5.70297 51.47033, 5.70171 51.47055)","[1.0, 0.8901960784313725, 0.0]"
59,54,HMH,HMBV,118720.0,"LINESTRING (5.63086 51.46791, 5.60731 51.46207)","[1.0, 0.8901960784313725, 0.0]"
60,53,HM,HMH,118720.0,"LINESTRING (5.66199 51.47545, 5.66114 51.47528, 5.6598 51.47498, 5.65842 51.4747, 5.65306 51.47339, 5.63086 51.46791)","[1.0, 0.8901960784313725, 0.0]"
61,161,HZE,GP,118879.0,"LINESTRING (5.56961 51.38504, 5.56192 51.39649, 5.56085 51.39816, 5.56037 51.39901, 5.55992 51.39986, 5.5595 51.40072, 5.55912 51.40159, 5.55878 51.40246, 5.55847 51.40334, 5.55819 51.40422, 5.55796 51.40511, 5.55756 51.40689, 5.5563 51.41313, 5.55609 51.41402, 5.55586 51.41467, 5.55559 51.41523, 5.55529 51.41575, 5.55469 51.41656, 5.55395 51.41733, 5.55313 51.41805, 5.55223 51.41878, 5.55082 51.41986)","[1.0, 0.8901960784313725, 0.0]"
62,159,WT,MZ,118879.0,"LINESTRING (5.70362 51.24871, 5.69728 51.249, 5.69584 51.24909, 5.693 51.24933, 5.69157 51.24944, 5.69013 51.24951, 5.68885 51.2496, 5.68145 51.25007, 5.67979 51.25019, 5.67909 51.25026, 5.67838 51.25035, 5.6774 51.25052, 5.67701 51.2506, 5.67567 51.25092, 5.67439 51.25132, 5.67317 51.2518, 5.6724 51.25215, 5.67136 51.2527, 5.67038 51.25333, 5.67 51.2536, 5.66913 51.25431, 5.66837 51.25506, 5.6677 51.25587, 5.64899 51.28014, 5.62979 51.30498)","[1.0, 0.8901960784313725, 0.0]"
63,162,GP,EHV,118879.0,"LINESTRING (5.55082 51.41986, 5.54949 51.42086, 5.54755 51.42219, 5.54575 51.4236, 5.52552 51.43878, 5.52498 51.43915, 5.5239 51.43985, 5.52292 51.44041, 5.52176 51.44101, 5.52066 51.44152, 5.51959 51.44198, 5.51891 51.44224, 5.51767 51.44268, 5.51578 51.44324, 5.51506 51.44343, 5.51372 51.44374, 5.51234 51.44401, 5.51094 51.44423, 5.50954 51.44442, 5.50812 51.44457, 5.50669 51.4447, 5.50383 51.4449, 5.50168 51.44504, 5.49953 51.44513, 5.49881 51.44514, 5.49809 51.44513, 5.49737 51.4451, 5.49594 51.445, 5.49523 51.44492, 5.49101 51.44434, 5.4896 51.44418, 5.48764 51.44401, 5.4864 51.44384, 5.48501 51.4437, 5.48359 51.44352, 5.48142 51.44322)","[1.0, 0.8901960784313725, 0.0]"
64,160,MZ,HZE,118879.0,"LINESTRING (5.62979 51.30498, 5.62396 51.31251, 5.62274 51.31415, 5.62089 51.31655, 5.61898 51.31897, 5.6171 51.32141, 5.58143 51.36749, 5.58083 51.36832, 5.58029 51.36917, 5.57974 51.36999, 5.57856 51.37163, 5.57631 51.37493, 5.57526 51.3766, 5.56961 51.38504)","[1.0, 0.8901960784313725, 0.0]"
65,59,BTL,VG,125080.0,"LINESTRING (5.31914 51.58434, 5.31686 51.58588, 5.31645 51.58625, 5.31577 51.58679, 5.31366 51.58801, 5.31064 51.58996, 5.30968 51.59063, 5.30927 51.59096, 5.30883 51.59135, 5.30842 51.59176, 5.3081 51.59212, 5.30773 51.59258, 5.30746 51.59299, 5.30721 51.59341, 5.30703 51.59379, 5.30683 51.59429, 5.30644 51.59555, 5.30025 51.61859, 5.29999 51.61947, 5.29969 51.62035, 5.29628 51.63001, 5.29603 51.63088, 5.29572 51.63269, 5.29196 51.65555)","[1.0, 0.8862745098039215, 0.0]"
66,60,VG,HT,125080.0,"LINESTRING (5.29196 51.65555, 5.29013 51.66669, 5.29005 51.66759, 5.29007 51.66849, 5.29022 51.66938, 5.29038 51.66998, 5.29142 51.67289, 5.29169 51.67378, 5.29181 51.6745, 5.29183 51.67489, 5.29182 51.67536, 5.29177 51.67598, 5.29076 51.68283, 5.29074 51.68329, 5.29082 51.6837, 5.29098 51.68418, 5.29115 51.68459, 5.29166 51.6861, 5.29183 51.68648, 5.29226 51.68723, 5.29268 51.68806, 5.29367 51.69047)","[1.0, 0.8862745098039215, 0.0]"
67,13,ZDK,PMW,128000.0,"LINESTRING (4.82027 52.45674, 4.82496 52.4567, 4.82565 52.45672, 4.82642 52.45676, 4.82712 52.45682, 4.82856 52.45701, 4.86592 52.46208, 4.86734 52.4623, 4.86876 52.46257, 4.87012 52.46289, 4.87146 52.46325, 4.87277 52.46365, 4.87404 52.46411, 4.87528 52.4646, 4.87646 52.46514, 4.90455 52.47822, 4.90571 52.47878, 4.90679 52.47939, 4.90779 52.48005, 4.92423 52.49156, 4.92524 52.49221, 4.92631 52.49283, 4.92743 52.49342, 4.92858 52.49397, 4.92979 52.49449, 4.93103 52.49498, 4.93563 52.49658)","[1.0, 0.8823529411764706, 0.0]"
68,15,PMR,PMO,128000.0,"LINESTRING (4.95361 52.50305, 4.9575 52.5075, 4.95789 52.50792, 4.95827 52.50826, 4.95877 52.50864, 4.95926 52.50893, 4.95985 52.50923, 4.96041 52.50946, 4.96105 52.50968, 4.96173 52.50987, 4.96824 52.51151)","[1.0, 0.8823529411764706, 0.0]"
69,16,PMO,HN,128000.0,"LINESTRING (4.96824 52.51151, 4.98218 52.51501, 4.98352 52.51538, 4.9842 52.5156, 4.98545 52.51609, 4.98599 52.51633, 4.98655 52.51662, 4.9871 52.51693, 4.98769 52.5173, 4.99506 52.52226, 4.99552 52.52264, 4.99589 52.52302, 4.99624 52.52347, 4.99643 52.52382, 4.9966 52.52419, 4.99677 52.52469, 4.99753 52.52735, 4.99772 52.52824, 5.00272 52.57577, 5.00299 52.57756, 5.00409 52.58382, 5.00442 52.5856, 5.01035 52.61413, 5.0113 52.61859, 5.01368 52.63019, 5.01425 52.63286, 5.0145 52.63374, 5.01468 52.63421, 5.01515 52.63508, 5.01581 52.63595, 5.01609 52.63625, 5.01688 52.63702, 5.01778 52.63771, 5.0188 52.63836, 5.01993 52.63895, 5.02115 52.63946, 5.02244 52.63989, 5.02381 52.64024, 5.04332 52.64444, 5.0461 52.64506, 5.04749 52.64536, 5.04843 52.64551, 5.04893 52.64556, 5.05008 52.64557, 5.0528 52.64543, 5.05526 52.64515, 5.05571 52.64508)","[1.0, 0.8823529411764706, 0.0]"
70,14,PMW,PMR,128000.0,"LINESTRING (4.93563 52.49658, 4.93998 52.49809, 4.94071 52.49831, 4.94133 52.49847, 4.94207 52.49863, 4.94272 52.49875, 4.94339 52.49886, 4.94773 52.49943, 4.94844 52.49957, 4.94921 52.49977, 4.94977 52.49996, 4.95046 52.50026, 4.95094 52.50051, 4.95143 52.50082, 4.9519 52.50118, 4.95228 52.50154, 4.95361 52.50305)","[1.0, 0.8823529411764706, 0.0]"
71,12,ZD,ZDK,128000.0,"LINESTRING (4.81359 52.43888, 4.8113 52.44263, 4.80891 52.44668, 4.80873 52.44708, 4.80769 52.44898, 4.8075 52.44941, 4.80742 52.44986, 4.80741 52.45031, 4.80744 52.45077, 4.80756 52.45121, 4.80767 52.4515, 4.80801 52.45208, 4.80843 52.45258, 4.80872 52.45285, 4.80911 52.45316, 4.80942 52.45337, 4.81082 52.45413, 4.81424 52.45583, 4.81482 52.45608, 4.81549 52.45631, 4.81619 52.45649, 4.81686 52.45662, 4.81755 52.4567, 4.81829 52.45675, 4.82027 52.45674)","[1.0, 0.8823529411764706, 0.0]"
72,152,GN,GERP,129221.0,"LINESTRING (6.56471 53.21065, 6.56834 53.21078, 6.56984 53.21085, 6.57075 53.21081, 6.57126 53.21076, 6.57269 53.21048, 6.57336 53.2103, 6.57456 53.20992, 6.5753 53.20965, 6.57771 53.20858, 6.57888 53.20804, 6.58055 53.20721, 6.58468 53.20522, 6.58546 53.20483)","[1.0, 0.8823529411764706, 0.0]"
73,153,GERP,HRN,129521.0,"LINESTRING (6.58546 53.20483, 6.58697 53.20406, 6.58929 53.20293, 6.59283 53.20127, 6.59399 53.2007, 6.59518 53.20016, 6.59611 53.19972, 6.59755 53.19906, 6.59878 53.19855, 6.60005 53.19806, 6.60155 53.19739, 6.60239 53.19693, 6.60339 53.19626, 6.60432 53.19555, 6.60516 53.19482, 6.6059 53.19402, 6.60653 53.19321, 6.60816 53.1907, 6.61515 53.1798, 6.61751 53.17617)","[1.0, 0.8823529411764706, 0.0]"
74,154,HRN,ASN,129521.0,"LINESTRING (6.61751 53.17617, 6.61841 53.17478, 6.61892 53.17393, 6.62001 53.17226, 6.62159 53.16974, 6.62268 53.16807, 6.62373 53.16638, 6.62814 53.15874, 6.63111 53.15368, 6.63155 53.15284, 6.63191 53.15197, 6.63217 53.15108, 6.63234 53.1502, 6.63241 53.1493, 6.63257 53.14212, 6.63257 53.14122, 6.63267 53.13659, 6.63267 53.13569, 6.6326 53.1348, 6.63248 53.13391, 6.6323 53.13302, 6.63206 53.13212, 6.63176 53.13125, 6.63141 53.13037, 6.63099 53.1295, 6.62636 53.12097, 6.62596 53.1201, 6.62571 53.11921, 6.62561 53.11832, 6.62562 53.11742, 6.62665 53.09942, 6.62759 53.08319, 6.62794 53.07778, 6.62842 53.06878, 6.62841 53.06787, 6.62832 53.06697, 6.62815 53.06607, 6.62791 53.06519, 6.6276 53.06431, 6.6272 53.06344, 6.60245 53.01147, 6.60202 53.01061, 6.60149 53.00977, 6.60081 53.00896, 6.60001 53.0082, 6.5991 53.0075, 6.59807 53.00686, 6.59694 53.00628, 6.59574 53.00577, 6.59447 53.00531, 6.57635 52.99896, 6.57564 52.99865, 6.57517 52.99841, 6.57472 52.99816, 6.57413 52.99776, 6.57366 52.99738, 6.57329 52.99701, 6.57304 52.99672, 6.57265 52.99619, 6.57228 52.99532, 6.57144 52.99266, 6.57107 52.99163)","[1.0, 0.8823529411764706, 0.0]"
75,228,MP,ZL,133765.0,"LINESTRING (6.19751 52.69083, 6.19591 52.68567, 6.1958 52.6852, 6.19573 52.68478, 6.19569 52.68434, 6.19569 52.68389, 6.1958 52.68299, 6.19604 52.68211, 6.19694 52.67944, 6.19741 52.67769, 6.19777 52.6759, 6.19808 52.67409, 6.19865 52.67142, 6.19933 52.66916, 6.19941 52.66875, 6.19972 52.66784, 6.2005 52.66519, 6.20073 52.6643, 6.20154 52.66162, 6.20186 52.66076, 6.20232 52.65986, 6.20279 52.65902, 6.2031 52.65852, 6.20401 52.65737, 6.20475 52.65659, 6.2056 52.65585, 6.2065 52.65514, 6.21438 52.64971, 6.21632 52.64835, 6.2201 52.64555, 6.22091 52.64481, 6.22168 52.64405, 6.22842 52.63698, 6.23066 52.63465, 6.23144 52.63389, 6.23234 52.63316, 6.23329 52.63246, 6.23413 52.6318, 6.23421 52.63178, 6.23797 52.62898, 6.23886 52.62825, 6.23961 52.62746, 6.24016 52.62661, 6.24036 52.62621, 6.24054 52.62574, 6.24074 52.62486, 6.24197 52.61675, 6.24203 52.61584, 6.24194 52.61497, 6.24181 52.61452, 6.24163 52.61404, 6.24141 52.61362, 6.24063 52.61239, 6.24003 52.61154, 6.23159 52.599, 6.23101 52.59817, 6.226 52.59071, 6.22428 52.58819, 6.22317 52.58651, 6.22202 52.58485, 6.22148 52.58401, 6.21809 52.579, 6.21749 52.57808, 6.21697 52.57734, 6.21642 52.57649, 6.21301 52.57148, 6.2119 52.56979, 6.20682 52.56228, 6.2046 52.55896, 6.204 52.5581, 6.20289 52.55642, 6.19982 52.5519, 6.186 52.53135, 6.18543 52.53051, 6.18485 52.52969, 6.18417 52.52887, 6.1834 52.52809, 6.18258 52.52737, 6.18164 52.52665, 6.1806 52.52597, 6.17956 52.52537, 6.1784 52.52479, 6.17024 52.52092, 6.16908 52.52034, 6.16672 52.51924, 6.1457 52.50925, 6.13869 52.50593, 6.12582 52.49983, 6.12531 52.4996, 6.1246 52.49933, 6.12329 52.49893, 6.12256 52.49874, 6.12191 52.49861, 6.12046 52.49841, 6.11968 52.49834, 6.11898 52.49831, 6.11455 52.49812, 6.1131 52.49809, 6.11243 52.49811, 6.1116 52.49816, 6.11086 52.49824, 6.11013 52.49834, 6.10944 52.49846, 6.10873 52.49861, 6.1083 52.49871, 6.10737 52.49898, 6.10607 52.4994, 6.10485 52.49989, 6.09826 52.50235, 6.0973 52.50272, 6.09611 52.50323, 6.0949 52.50369, 6.09358 52.50412, 6.09194 52.50472)","[1.0, 0.8784313725490196, 0.0]"
